address,topics,data,blockNumber,blockHash,timeStamp,gasPrice,gasUsed,logIndex,transactionHash,transactionIndex,blockNumber_int,timeStamp_int,timeStamp_dt,sender,recipient,amount0,amount1,sqrtPriceX96,liquidity,tick
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x000000000000000000000000000000000000000000000000000000001d9ec703fffffffffffffffffffffffffffffffffffffffffffffffffbd1ffc379b8f219000000000000000000000000000000000000603070e1f86071fb916b716e425c000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031600,0x112a8cc,0xfb301b27ff6ee407bc42f2f5e1839a55cbcaedcef21887f00625eb9af674226c,0x64ea2a1f,0x49f25600c,0x2660c,0xb3,0xf30a9820f35e96a345c7385f4fc5817607dda9ba0ba3a19e18e0b7213a11d287,0x5f,18000076,1693067807,2023-08-26 16:36:47,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,496944899,-301178485031243239,1950949209253580441343671938204252,35292702876167929175,202240
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x0000000000000000000000000000000000000000000000000000000001405ec6ffffffffffffffffffffffffffffffffffffffffffffffffffd2caf38ed530f9000000000000000000000000000000000000603070ca57640748641815d6de06000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031600,0x112a8cf,0x6c3492f0b478c1ca519e4b7c2e81bf71081c2b6528baf70dec643f0ce15fc496,0x64ea2a43,0x46c206add,0x2a8a8,0x165,0x260b99ad20aee1eae6ab1e764ba1b3a6bf946c3da605e0a5256e90e754ec330f,0x67,18000079,1693067843,2023-08-26 16:37:23,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,20995782,-12724701506490119,1950949180688051684902657985011206,35292702876167929175,202240
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000ad13d813f2243c02f383bf417b6d71c5db3c75ad']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffeda389cfba00000000000000000000000000000000000000000000000297faaf4ae5ff03d10000000000000000000000000000000000006031cbaa2844123d9dda2b8cb997000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031601,0x112a8d0,0x3c48723f514d9f663ab011cee184e4feb2b4d81827449e90098e1dc282d7dfdc,0x64ea2a4f,0x45e6148d3,0x23e35,0x121,0x380b9c771c20e3aee11096f12896a6e35335a62ff6983d60e5b7aa62e746df77,0x60,18000080,1693067855,2023-08-26 16:37:35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xad13d813f2243c02f383bf417b6d71c5db3c75ad,-78860660806,47844746327545021393,1951056533078292733068955286813079,35292702876167929175,202241
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000001a80afe14143637c0b7609e6e276464e4f748014']",0x000000000000000000000000000000000000000000000000000000004d3f0febfffffffffffffffffffffffffffffffffffffffffffffffff5193ffc7f7a07670000000000000000000000000000000000006031c5f77dde94786eb72d61059a000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031601,0x112a8d5,0xb65c26b3c2aa485c5cfea879010d2aa477d1ab8334b11b789a3f6f86bbf3c741,0x64ea2a8b,0x427869418,0x3da7a,0x113,0x18a1e99d1e4df854f2b8d81df65f5e68355a491a80101d1c2ff74607753d2a60,0x61,18000085,1693067915,2023-08-26 16:38:35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1a80afe14143637c0b7609e6e276464e4f748014,1295978475,-785526306296428697,1951054769659773248998681721505178,35292702876167929175,202241
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e592427a0aece92de3edee1f18e0157c05861564', '0x000000000000000000000000e592427a0aece92de3edee1f18e0157c05861564']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffb41747260000000000000000000000000000000000000000000000000ab92e8e59f1c0000000000000000000000000000000000000006031cb919f51b1d298e763ff9e5d000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031601,0x112a8d6,0xbaa365dcb89de8afb7212c12d3da1beea54ea138b1852a1ff471c82ae8c03d61,0x64ea2a97,0x49918bdf1,0x2fc6c,0x13,0x22ade2cb421bc5be2c24dbbde8b89f8b9b66e4465d9cbcfe90378eee829092af,0x9,18000086,1693067927,2023-08-26 16:38:47,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-1273542874,772700000000000000,1951056503417360160929454707678813,35292702876167929175,202241
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e592427a0aece92de3edee1f18e0157c05861564', '0x000000000000000000000000e592427a0aece92de3edee1f18e0157c05861564']",0x000000000000000000000000000000000000000000000000000000004be8b8dafffffffffffffffffffffffffffffffffffffffffffffffff5499008f5dfd0d80000000000000000000000000000000000006031c5f83570332da2ed52a1e519000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031601,0x112a8d6,0xbaa365dcb89de8afb7212c12d3da1beea54ea138b1852a1ff471c82ae8c03d61,0x64ea2a97,0x49918bdf1,0x2fc6c,0x16,0x22ade2cb421bc5be2c24dbbde8b89f8b9b66e4465d9cbcfe90378eee829092af,0x9,18000086,1693067927,2023-08-26 16:38:47,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,1273542874,-771927492958105384,1951054770526652529358750615725337,35292702876167929175,202241
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x0000000000000000000000000000000000000000000000000000000068cc19dbfffffffffffffffffffffffffffffffffffffffffffffffff135e65fd703bdd10000000000000000000000000000000000006031be3d4b7c29348670ab711266000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031601,0x112a8d9,0xfbd637ca042e8e6dc45887357b8a9ea4431b4853683d206aa2268c693bb4c3c7,0x64ea2abb,0x3e0c439a6,0x46abd,0xf7,0xdc2426005a5726dcd39619da157d6410d3a7d0862efb5be1cab2729c8ff7e30b,0x63,18000089,1693067963,2023-08-26 16:39:23,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1758206427,-1065692437499626031,1951052378166568216922693332701798,35292702876167929175,202241
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x000000000000000000000000000000000000000000000000000000000a78baa5fffffffffffffffffffffffffffffffffffffffffffffffffe85af26b8fa03ea0000000000000000000000000000000000006031bd778ea79451b8f5adad82b4000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031601,0x112a8de,0xcdca66833f7a3998a8fef9f2da8cad8b4df6a5162e3e2743722bd7980d785368,0x64ea2af7,0x4462e9c18,0x3e2d2,0x8d,0x5a647a4cdfa8501c729007530bfe4ad283ebbff20e624e2cb81c041481206a91,0x42,18000094,1693068023,2023-08-26 16:40:23,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,175684261,-106486435326327830,1951052139116455415954435713368756,35292702876167929175,202241
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x0000000000000000000000000000000000000000000000000000000035a4e900fffffffffffffffffffffffffffffffffffffffffffffffff86df483a57bf2f30000000000000000000000000000000000006031b982951ceb2f9081a58015d7000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031601,0x112a8de,0xcdca66833f7a3998a8fef9f2da8cad8b4df6a5162e3e2743722bd7980d785368,0x64ea2af7,0x3d4eee918,0x2a9de,0x152,0x6a138e9b9dadcb92fcf5397a284c4f69c2cd556296bb47617350a1be267a2952,0x87,18000094,1693068023,2023-08-26 16:40:23,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,900000000,-545511133587705101,1951050914505098873684976897889751,35292702876167929175,202241
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000def1c0ded9bec7f1a1670819833240f027b25eff', '0x000000000000000000000000def1c0ded9bec7f1a1670819833240f027b25eff']",0x000000000000000000000000000000000000000000000000000000000ee6b280fffffffffffffffffffffffffffffffffffffffffffffffffde5a79632a5b3160000000000000000000000000000000000006031b8693368bf44a95d7f6f61c7000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031601,0x112a8e1,0xed21faecef2352139c804d10e7989fcb0505030bafb147350519ba7c006ff8f8,0x64ea2b1b,0x462d188d5,0x2fdc1,0x6b,0x86f7537300feab454a095009b6f3a18193620f49e9274c48a032d9e8924b5f96,0xc,18000097,1693068059,2023-08-26 16:40:59,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,250000000,-151530748910390506,1951050574335550434606724875772359,35292702876167929175,202241
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000bc2c6cd5013585ac720160efcb1feced30837177', '0x000000000000000000000000bc2c6cd5013585ac720160efcb1feced30837177']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffcf2573d0cd000000000000000000000000000000000000000000000006e6ffb1a4d2cdc6be00000000000000000000000000000000000060355385943b7000000001edd8bd000000000000000000000000000000000000000000000001e9c8de46f1657d570000000000000000000000000000000000000000000000000000000000031603,0x112a8e2,0x589e73c56a4a66246668d34a68f0d1ed727bf1fd90ff3a8bca87059f06f41023,0x64ea2b27,0xc0e4ac18f,0x1ee44,0x19,0x58d84eb8673cb03710908308f10440a3eff9f055583cad6933609353df84e6ff,0x4,18000098,1693068071,2023-08-26 16:41:11,0xbc2c6cd5013585ac720160efcb1feced30837177,0xbc2c6cd5013585ac720160efcb1feced30837177,-209825050419,127325682511511406270,1951336263306772218793366981040317,35292702876167929175,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e8cfad4c75a5e1caf939fd80afcf837dde340a69', '0x000000000000000000000000e8cfad4c75a5e1caf939fd80afcf837dde340a69']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffff860340b4cc0000000000000000000000000000000000000000000000113e70acd9e036be21000000000000000000000000000000000000603e48f34cd593ffffff6a92b894000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8e3,0x6465b61ca3573982c1ab3d33b9422c5ce34f5f61b551a8e7b684203e0ec3be60,0x64ea2b33,0x97c6c186fc,0x26f2a,0x8,0xd71237977566fc90f775c31715f7d443e46eb7e356726552d08600347cf0d9a5,0x2,18000099,1693068083,2023-08-26 16:41:23,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,-523931437876,318093935332575067681,1952046045078965726539281763317908,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x00000000000000000000000021bd72a7e219b836680201c25b61a4aa407f7bfd']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffc2a9ec4b40000000000000000000000000000000000000000000000008ac7230489e80000000000000000000000000000000000000000603e8f2cd98ddd7b7338f8da3496000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8e3,0x6465b61ca3573982c1ab3d33b9422c5ce34f5f61b551a8e7b684203e0ec3be60,0x64ea2b33,0x4a817c800,0x1d850,0x22,0x03dc807b461f4c252ee47091162c3e3f22efbcba33efc0badb8a71c5d1e0b687,0xe,18000099,1693068083,2023-08-26 16:41:23,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x21bd72a7e219b836680201c25b61a4aa407f7bfd,-16464821068,10000000000000000000,1952067778602955742191746285188246,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000d40b58c69beb07d7479b873368caa7c088c1ac23']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffff05cdf90000000000000000000000000000000000000000000000000023617a5f0e4691000000000000000000000000000000000000603e8f3ec0d8c166314b380688d9000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8e6,0x1f14f58fee1a0119b5207a4d12380bf9321b1f7d582afa9ae0734984046b246d,0x64ea2b57,0x452c52c71,0x4436d,0x108,0x43a55f779e0c1f301ae486239cbbc6532071934e27143d1e2ec187be9a66744f,0x34,18000102,1693068119,2023-08-26 16:41:59,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xd40b58c69beb07d7479b873368caa7c088c1ac23,-16396807,9958802393548433,1952067800246942815392761544870105,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x00000000000000000000000000fc00900000002c00be4ef8f49c000211000c43', '0x00000000000000000000000000fc00900000002c00be4ef8f49c000211000c43']",0x000000000000000000000000000000000000000000000000000000001f81fc0ffffffffffffffffffffffffffffffffffffffffffffffffffb8c825f47966e3a000000000000000000000000000000000000603e8cfddb3639c5d18608f32c16000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8e7,0x3e5cc3eb8212cafaa93589700b2310a1fec0ed4598164eff62d3abd9a16ce4b2,0x64ea2b63,0x10d71c9a3b,0x927bf,0x20,0x76971a4f00a0a836322c9825b6edf06c8c49bf4261ef86fc88893154283a7124,0x1,18000103,1693068131,2023-08-26 16:42:11,0x00fc00900000002c00be4ef8f49c000211000c43,0x00fc00900000002c00be4ef8f49c000211000c43,528612367,-320738127715602886,1952067102821250647332775315844118,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x00000000000000000000000000fc00900000002c00be4ef8f49c000211000c43', '0x00000000000000000000000000fc00900000002c00be4ef8f49c000211000c43']",0x000000000000000000000000000000000000000000000000000000000c87f950fffffffffffffffffffffffffffffffffffffffffffffffffe3ace5f47966e3a000000000000000000000000000000000000603e8c186a4038279ad2b93e2e6a000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8e7,0x3e5cc3eb8212cafaa93589700b2310a1fec0ed4598164eff62d3abd9a16ce4b2,0x64ea2b63,0x10d71c9a3b,0x927bf,0x2f,0x76971a4f00a0a836322c9825b6edf06c8c49bf4261ef86fc88893154283a7124,0x1,18000103,1693068131,2023-08-26 16:42:11,0x00fc00900000002c00be4ef8f49c000211000c43,0x00fc00900000002c00be4ef8f49c000211000c43,210237776,-127562730808381894,1952066825443794893868377371979370,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000f90321d0ecad58ab2b0c8c79db8aaeeefa023578']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffde157ef000000000000000000000000000000000000000000000000004cbd078919d4e08000000000000000000000000000000000000603e8e85b7a684fcfca5da98f7db000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8e7,0x3e5cc3eb8212cafaa93589700b2310a1fec0ed4598164eff62d3abd9a16ce4b2,0x64ea2b63,0x3dd03127b,0x3a6aa,0x1b9,0x3702ac58120bfc9f8ae33e5b09e8ba41d8a558af492ef2ffc61439ae8fb4011f,0xae,18000103,1693068131,2023-08-26 16:42:11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xf90321d0ecad58ab2b0c8c79db8aaeeefa023578,-569016592,345599012681633288,1952067576552238198068452267718619,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffaa21acd16000000000000000000000000000000000000000000000000c249fdd327780000000000000000000000000000000000000000603ef0d6497552436ac33b637244000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8eb,0xff5c805b88e2d585dfdd54793931059c8eeb6675e8900e767520bee21ad7c5c3,0x64ea2b93,0x3f2658dc2,0x30843,0xa4,0xcd34ba3181b7ad68bf2af259c997089535ec1d85671101a5c3e831423fe45b59,0x46,18000107,1693068179,2023-08-26 16:42:59,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-23050138346,14000000000000000000,1952098003485824219981902598337092,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e592427a0aece92de3edee1f18e0157c05861564', '0x0000000000000000000000009008d19f58aabd9ed0d60971565aa8510560ab41']",0x000000000000000000000000000000000000000000000000000000035d8833c8ffffffffffffffffffffffffffffffffffffffffffffffff8649abbf9c0ac4f5000000000000000000000000000000000000603eb337913643b3dc4c8721fd97000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8f2,0x6c73b5d2c20f3947bf26e632789a898c1fc09aafb0fd2cc4e108b72fd7733cc4,0x64ea2be7,0x3fbbd31d6,0x870af,0x4a,0xf894655f111385850ba55f530542a86dbed9800a948ee4d6bd1db5fb8c7d3bb5,0xb,18000114,1693068263,2023-08-26 16:44:23,0xe592427a0aece92de3edee1f18e0157c05861564,0x9008d19f58aabd9ed0d60971565aa8510560ab41,14454109128,-8770289959882275595,1952078933019866991882763679956375,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x00000000000000000000000000000000000000000000000000000002ad7647fdffffffffffffffffffffffffffffffffffffffffffffffff9f29e2f22cd6e998000000000000000000000000000000000000603e8230ec621b0ee934e2637880000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8f4,0x7882a70ae1060b2c8b84e848d61ca949faf4a6f02eba8e8e6750218a943269f1,0x64ea2bff,0x37c66dd36,0x212b2,0x48,0x5d8ce7a9cc0a44022130c006e997d1edf71d88215cdbb3bf5ae63393fc7fdc4f,0xf,18000116,1693068287,2023-08-26 16:44:47,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,11500144637,-6977796617871627880,1952063760222449086619432306047104,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000e75acaefef42662e901cb90e882443f22ba8f1ba']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffffa922f9b00000000000000000000000000000000000000000000000000c4894e8a19ba57000000000000000000000000000000000000603e8294601359216907d934f085000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8f4,0x7882a70ae1060b2c8b84e848d61ca949faf4a6f02eba8e8e6750218a943269f1,0x64ea2bff,0x3796becb6,0x24baf,0x12b,0xcadb0ff4f2c3a74fc03168bf290283b47dbeff068c07c9f784da8d3caf04e88f,0xae,18000116,1693068287,2023-08-26 16:44:47,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe75acaefef42662e901cb90e882443f22ba8f1ba,-91082853,55320065852684887,1952063880452446920476700385276037,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x000000000000000000000000000000000000000000000000000000000b06e040fffffffffffffffffffffffffffffffffffffffffffffffffe7135ec616b522f000000000000000000000000000000000000603e81ca7a4d4db8cceef91b1783000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160b,0x112a8f5,0xcc7baf718a434b1a8ea00a4c0fe99e528e573e70db69d60a305f877439860eb6,0x64ea2c0b,0x3728cb609,0x22566,0xd7,0xee1b9c9440f80f0b0f6caadbc009d06195f5d8f38aa365b8fa1e7290f09d2f85,0x71,18000117,1693068299,2023-08-26 16:44:59,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,185000000,-112249226344574417,1952063636373281975953930376124291,36436129027849465614,202251
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e8cfad4c75a5e1caf939fd80afcf837dde340a69', '0x000000000000000000000000e8cfad4c75a5e1caf939fd80afcf837dde340a69']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffd7ecafa85c000000000000000000000000000000000000000000000005aaf55e3fd08ef8cd000000000000000000000000000000000000604160026430d3ffffffdd9da3fc000000000000000000000000000000000000000000000001f9a7224dcf442f0e000000000000000000000000000000000000000000000000000000000003160d,0x112a8fd,0x7621b10aafb635fb79a00c4427ef2ca951cf2c30d9e1bf150dd752671206d4cb,0x64ea2c6b,0xbd0388fb3,0x1f616,0x37,0xffb1cb00b80d185b8d825d6caf9ee86dbff622359cc18cd9457865a20f26fe24,0x7,18000125,1693068395,2023-08-26 16:46:35,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,-172122724260,104552576352464599245,1952290865965919399210810452321276,36436129027849465614,202253
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000acbe74e26bd2fb9a56a8905e5a3fac9cb54647a6']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffcea9afed71000000000000000000000000000000000000000000000006fabfc32ac03472d40000000000000000000000000000000000006044e82541c1ebcab34de635465f000000000000000000000000000000000000000000000001f9a7224dcf442f0e0000000000000000000000000000000000000000000000000000000000031610,0x112a900,0x8056c51ec05440242a56b95ab411ecdd2f6388086c8f4e0656074fe10f39af29,0x64ea2c8f,0x3922a384c,0x317bf,0xba,0x99f2d76d7522b8fe92295e957fc635930416e842645bdba7c44540c8c9f4cb99,0x51,18000128,1693068431,2023-08-26 16:47:11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xacbe74e26bd2fb9a56a8905e5a3fac9cb54647a6,-211901485711,128748839260671734484,1952570682564595247034964972488287,36436129027849465614,202256
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x000000000000000000000000000000000000000000000000000000001fa3876ffffffffffffffffffffffffffffffffffffffffffffffffffb872e48379a63500000000000000000000000000000000000006044e5e1a9842cd063b86f8b488d000000000000000000000000000000000000000000000001f9a7224dcf442f0e0000000000000000000000000000000000000000000000000000000000031610,0x112a902,0x98d45f645c444407b444616b8c3425192059fab4c6598e16d0e847f640b38e28,0x64ea2ca7,0x33d953d0c,0x21288,0x26f,0x732cdf51f30f7af1ccff43fd0dac476298e0cb6578a72c457e3860ef9be03429,0xb4,18000130,1693068455,2023-08-26 16:47:35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,530810735,-322237960628313264,1952569981877606971980875718936717,36436129027849465614,202256
