transactionHash,isolation_forest_anomaly,isolation_score
0x4cc22549a762bec8314e0e58bfcf0a97288556d200f6f4a06dc45af362e1513f,1,-0.12429830666211023
0x80235a246cb36453c43ad9f71bc7a8242ec3dd3a3ece1a52f1f65fc1163eaee6,1,-0.21785613967122885
0x64d5f0e3be16ff795acbd66d5b91efeeceff425273f67e1e9b14dc0f78f9d6d6,1,-0.21128262358157301
0x3371db98f436cd98d7a5b16f583882d80f332707fcc5196222ce7716719e407c,1,-0.14345511421372487
0xe2db19635382e1d5b1ffa8f71e36c8e7358545aaa6ac715371d10427a31221c5,1,-0.20720354934757867
0x809688250753a4bf32833b0238967e113531b9ad6b2fb45a4302301f4636e8b9,1,-0.16092584356617562
0xc450dcc08818882ec5063352cd9c66fda4cbfb042b0f9fd713f03ea9a99cadb1,1,-0.2177128700207675
0xcfddc711c3f426b94d6131b9281ad359646efed6737e604408a23b3d90f8c35f,1,-0.2080502470517422
0x762acb8bb30536b3861db18d32c7ff206bd42ade0c4fff4ba1880e43691662ec,1,-0.1741275980269142
0x67302ca50949acae9d8085f093155897c6a897183173ba883c13dfd09e5e630e,1,-0.16921744422277007
0x8ee154791eb4528b71c081e0fda74e19920154d626a31a49190dae964c02fe81,1,-0.2171244776637553
0xfb596a5e063a1e05cb863f278028949893a4e99f5a255bfd7e73627ffc5a4a35,-1,0.009423301745369539
0xfb596a5e063a1e05cb863f278028949893a4e99f5a255bfd7e73627ffc5a4a35,-1,0.009231492732480917
0xfb596a5e063a1e05cb863f278028949893a4e99f5a255bfd7e73627ffc5a4a35,-1,0.008656454866261765
0xc29c7c8168c187e46c791b07ef261ebe8ce6d5fa0f6cfc10f3f405f1343227e3,1,-0.18181057045093535
0x29f293cb0f6c45379a0f554b388f1ee4d9fff39d80ec54e68a50404980cf5ff7,1,-0.20440529238402272
